Make,Model,Model_Year,Status,Variant,Fuel_Type,Displacement,Cylinders,Image_url,Brand_Image
Toyota,Belta,2025,Discontinued,Belta,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/105735/exterior-front-view.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Corolla Altis [2014-2017],2014,Discontinued,Corolla Altis,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/toyota/corolla-altis.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Innova [2005-2009],2005,Discontinued,Innova,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/innova-2005-2009.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Etios [2014-2016],2014,Discontinued,Etios,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/toyota/etios.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Etios [2013-2014],2013,Discontinued,Etios,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/etios-2013-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Innova [2012-2013],2012,Discontinued,Innova,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/innova-2012-2013.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Corolla Altis [2011-2014],2011,Discontinued,Corolla Altis,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/corolla-altis-2011-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Etios [2010-2013],2010,Discontinued,Etios,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/etios-2010-2013.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Corolla Altis [2008-2011],2008,Discontinued,Corolla Altis,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/corolla-altis-2008-2011.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Prius,2017,Discontinued,Prius,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/22566/Toyota-Prius-Right-Front-Three-Quarter-90763.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Fortuner [2009-2012],2009,Discontinued,Fortuner,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/fortuner-2009-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Qualis [2002-2004],2002,Discontinued,Qualis,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/qualis-2002-2004.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Innova [2009-2012],2009,Discontinued,Innova,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/innova-2009-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Qualis [2000-2002],2000,Discontinued,Qualis,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/qualis-2000-2002.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Etios Liva [2013-2014],2013,Discontinued,Etios Liva,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/etios-liva-2013-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Etios Liva [2014-2016],2014,Discontinued,Etios Liva,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/toyota/etios-liva.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Etios Liva [2011-2013],2011,Discontinued,Etios Liva,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/etios-liva-2011-2013.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Camry [2015-2019],2015,Discontinued,Camry,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/18516/Toyota-Camry-Interior-118580.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Land Cruiser [2011-2015],2011,Discontinued,Land Cruiser,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/toyota/land-cruiser.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Land Cruiser Prado [2004-2011],2004,Discontinued,Land Cruiser Prado,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/land-cruiser-prado-2004-2011.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Camry [2012-2015],2012,Discontinued,Camry,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/camry-2012-2015.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Camry [2006-2012],2006,Discontinued,Camry,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/camry-2006-2012.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Prius [2009-2016],2009,Discontinued,Prius,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/toyota/prius.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Land Cruiser [2009-2011],2009,Discontinued,Land Cruiser,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/land-cruiser-2009-2011.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Camry [2002-2006],2002,Discontinued,Camry,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/toyota/camry-2002-2006.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Urban Cruiser Hyryder,2022,Active,Urban Cruiser Hyryder,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/124027/hyryder-exterior-right-front-three-quarter-74.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Innova Hycross,2022,Active,Innova Hycross,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/115025/innova-hycross-exterior-right-front-three-quarter-74.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Fortuner,2021,Active,Fortuner,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/44709/fortuner-exterior-right-front-three-quarter-28.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Urban Cruiser Taisor,2024,Active,Urban Cruiser Taisor,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/132427/taisor-exterior-right-front-three-quarter-41.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Glanza,2022,Active,Glanza,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/112839/glanza-exterior-right-front-three-quarter-6.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Innova Crysta,2023,Active,Innova Crysta,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/140809/innova-crysta-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Rumion,2023,Active,Rumion,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/105799/rumion-exterior-right-front-three-quarter-8.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Hilux,2022,Active,Hilux,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/109265/hilux-exterior-right-front-three-quarter-44.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Fortuner Legender,2021,Active,Fortuner Legender,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/137767/fortuner-legender-exterior-right-front-three-quarter-5.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Vellfire,2023,Active,Vellfire,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/154483/vellfire-exterior-right-front-three-quarter-4.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Camry,2024,Active,Camry,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/192443/camry-exterior-right-front-three-quarter-15.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Land Cruiser,2022,Active,Land Cruiser,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/139739/land-cruiser-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Urban Cruiser Ebella,2026,Upcoming,Urban Cruiser Ebella,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/191295/urban-cruiser-ebella-exterior-right-front-three-quarter-14.png,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,New Land Cruiser FJ,2028,Upcoming,New Land Cruiser FJ,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/212025/exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Fortuner Facelift,2026,Upcoming,Fortuner Facelift,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/218734/fortuner-facelift-exterior-right-front-three-quarter.avif,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,Urban Cruiser Hyryder 7 seater,2026,Upcoming,Urban Cruiser Hyryder 7 seater,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/201657/urban-cruiser-hyryder-7-seater-exterior-rear-view.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Toyota,BZ4X,2026,Upcoming,BZ4X,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/163403/bz4x-exterior-left-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/toyota.webp
Audi,Q2,2020,Discontinued,Q2,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/22801/q2-exterior-right-front-three-quarter-70077.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,RS Q8 [2020-2025],2020,Discontinued,RS Q8,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/49294/rs-q8-exterior-right-front-three-quarter-6.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,RS7 Sportback,2020,Discontinued,RS7 Sportback,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/48342/rs7-sportback-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,New A3,2023,Discontinued,New A3,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/47030/new-a3-exterior-right-front-three-quarter-6.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A8 L [2018-2022],2020,Discontinued,A8 L,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/37410/Audi-New-A8-L-Exterior-170120.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q3 [2017-2020],2017,Discontinued,Q3,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/26916/Audi-Q3-Right-Front-Three-Quarter-165496.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q7 [2022-2024],2022,Discontinued,Q7,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/22803/audi-q7-facelift-right-front-three-quarter4.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q7 [2015-2020],2015,Discontinued,Q7,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/26521/Audi-Q7-Right-Front-Three-Quarter-165498.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A4 [2016-2020],2016,Discontinued,A4,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/22613/Audi-A4-Right-Front-Three-Quarter-165484.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A3 [2017-2020],2017,Discontinued,A3,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/28430/Audi-A3-Right-Front-Three-Quarter-165478.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q8 [2020-2024],2020,Discontinued,Q8,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/34470/q8-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q5 [2018-2020],2018,Discontinued,Q5,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/26521/Audi-Q5-Exterior-165497.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A3 Cabriolet,2014,Discontinued,A3 Cabriolet,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/16647/Audi-A3-Cabriolet-Right-Front-Three-Quarter-165523.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,R8,2016,Discontinued,R8,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/21724/Audi-R8-Right-Front-Three-Quarter-66713.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A5,2017,Discontinued,A5,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/31252/Audi-A5-Right-Front-Three-Quarter-165509.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A5 Cabriolet,2017,Discontinued,A5 Cabriolet,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/31305/Audi-A5-Cabriolet-Exterior-108960.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A6 [2015-2019],2015,Discontinued,A6,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/19796/Audi-A6-Right-Front-Three-Quarter-165485.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,TT,2015,Discontinued,TT,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/c5/3E/18867/img/m/Audi-TT-Right-Front-Three-Quarter-52278_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,RS5 [2018-2020],2018,Discontinued,RS5,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/34028/Audi-RS5-Exterior-125266.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q7 [2010 - 2015],2010,Discontinued,Q7 [2010 - 2015],Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/audi/q7.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A4 [2013-2016],2013,Discontinued,A4,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/10820/Audi-A4-Right-Front-Three-Quarter-56157.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q3 [2015-2017],2015,Discontinued,Q3,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/19252/Audi-Q3-Right-Front-Three-Quarter-75908.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q5 [2013-2018],2013,Discontinued,Q5,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/42/6B/9892/img/m/Audi-Q5-Right-Front-Three-Quarter-48948_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A3 [2014-2017],2014,Discontinued,A3,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/audi/a3.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q3 [2012-2015],2012,Discontinued,Q3,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/AB/19/10824/img/m/Audi-Q3-Right-Front-Three-Quarter-48946_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A6[2011-2015],2011,Discontinued,A6,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/audi/a6.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,RS7 Sportback [2015-2020],2015,Discontinued,RS7 Sportback,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/18836/Audi-RS7-Sportback-Right-Front-Three-Quarter-83816.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,RS6,2015,Discontinued,RS6,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/audi/rs6.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,S6,2015,Discontinued,S6,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/11934/Audi-S6-Exterior-98807.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A8 L [2014-2018],2014,Discontinued,A8 L,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/9f/29/12119/img/m/Audi-A8-L-Right-Front-Three-Quarter-48910_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,R8 [2013-2016],2013,Discontinued,R8,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/audi/r8.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,S5 Sportback [2015-2017],2015,Discontinued,S5 Sportback,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/20498/Audi-S5-Sportback-Right-Front-Three-Quarter-59025.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,RS7 Sportback [2014-2015],2014,Discontinued,RS7 Sportback,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/c3/33/12071/img/m/Audi-RS7-Sportback-Right-Front-Three-Quarter-48918_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,TT [2012-2015],2012,Discontinued,TT,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/40/53/10828/img/m/Audi-TT-Right-Front-Three-Quarter-48944_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,RS5 [2012-2016],2012,Discontinued,RS5,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/audi/rs5.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,SQ8,2026,Active,SQ8,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/218698/sq8-exterior-right-front-three-quarter-13.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q3,2022,Active,Q3,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/28379/q3-exterior-right-front-three-quarter-93482.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A4,2021,Active,A4,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/51909/a4-exterior-right-front-three-quarter-80.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A6,2019,Active,A6,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/39472/a6-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q7,2024,Active,Q7,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/192279/q7-exterior-right-front-three-quarter-4.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q5,2021,Active,Q5,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/53591/q5-exterior-right-front-three-quarter-37.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,S5 Sportback,2021,Active,S5 Sportback,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/51378/s5-sportback-exterior-right-front-three-quarter-6.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,RS5,2021,Active,RS5,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/100073/rs5-exterior-right-front-three-quarter-5.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q8,2024,Active,Q8,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/184519/q8-exterior-right-front-three-quarter-26.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q3 Sportback,2023,Active,Q3 Sportback,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/141373/q3-sportback-exterior-right-front-three-quarter-15.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,A8 L,2022,Active,A8 L,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/124141/a8-l-exterior-right-front-three-quarter-5.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,RS Q8 Performance,2025,Active,RS Q8 Performance,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/196687/rs-q8-performance-exterior-right-front-three-quarter-8.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,e-tron GT,2021,Active,e-tron GT,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/47073/e-tron-gt-exterior-right-front-three-quarter-13.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q8 Sportback e-tron,2023,Active,Q8 Sportback e-tron,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/153789/q8-sportback-e-tron-exterior-right-front-three-quarter-6.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q8 e-tron,2023,Active,Q8 e-tron,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/152943/q8-e-tron-exterior-right-front-three-quarter-15.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,e-tron,2021,Active,e-tron,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/39048/e-tron-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,e-tron Sportback,2021,Active,e-tron Sportback,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/39045/e-tron-sportback-exterior-right-front-three-quarter-4.png,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,New Q5 third-gen,2026,Upcoming,New Q5 third-gen,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/185855/new-q5-third-gen-exterior-right-front-three-quarter-16.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Audi,Q6 e-tron,2026,Upcoming,Q6 e-tron,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/180355/q6-e-tron-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/audi.webp
Porsche,Macan [2019-2021],2019,Discontinued,Macan,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/18715/Porsche-Macan-Right-Front-Three-Quarter-166772.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,718,2017,Discontinued,718,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/24421/718-exterior-right-front-three-quarter-90912.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Taycan Cross Turismo,2021,Discontinued,Taycan Cross Turismo,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/108081/taycan-cross-turismo-exterior-right-front-three-quarter-4.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Panamera [2017-2023],2017,Discontinued,Panamera,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/28304/panamera-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Cayenne [2014-2018],2014,Discontinued,Cayenne,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/D7/48/18716/img/m/Porsche-Cayenne-Right-Front-Three-Quarter-51810_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,911 [2006-2019],2006,Discontinued,911,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/10803/Porsche-911-Right-Front-Three-Quarter-154333.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Cayman [2014-2017],2014,Discontinued,Cayman,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/porsche/cayman.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Macan [2014-2019],2014,Discontinued,Macan,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/18715/Porsche-Macan-20142019-Right-Front-Three-Quarter-168325.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Panamera [2014-2017],2014,Discontinued,Panamera,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/porsche/panamera.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Boxster [2014-2017],2014,Discontinued,Boxster,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/porsche/boxster.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,911,2019,Active,911,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/39232/911-exterior-right-front-three-quarter-154385.png,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Cayenne,2018,Active,Cayenne,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/32951/cayenne-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Macan,2021,Active,Macan,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/99421/macan-exterior-right-front-three-quarter-10.png,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Taycan,2021,Active,Taycan,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/45063/taycan-exterior-right-front-three-quarter-6.png,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Panamera,2023,Active,Panamera,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/165641/panamera-exterior-right-front-three-quarter-2.png,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Cayenne Coupe,2019,Active,Cayenne Coupe,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/43728/cayenne-coupe-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Macan Turbo EV,2024,Active,Macan Turbo EV,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/169989/macan-turbo-ev-exterior-right-front-three-quarter-2.png,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Porsche,Cayenne EV,2025,Active,Cayenne EV,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/212775/cayenne-ev-exterior-right-front-three-quarter-2.png,https://imgd.aeplcdn.com/0x0/cw/makes/porsche.webp
Volkswagen,Virtus [2022-2023],2022,Discontinued,Virtus,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/101055/virtus-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/volkswagen.webp
Volkswagen,Taigun [2021-2023],2021,Discontinued,Taigun,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/45057/taigun-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/volkswagen.webp
